"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006302","double-strand break repair","108/3211","323/18805",0.334365325077399,1.9581874612521,7.8821332183256,4.62408933774809e-13,2.54703248158324e-10,2.39257904777071e-10,"TERB1/MCM9/HELB/BRIP1/BRCA2/RPA4/EYA3/RIF1/ZGRF1/SKP2/FANCB/HMGA2/ATM/FANCM/POLN/REV3L/RAD54B/RNF169/CSNK2A2/PPP4R2/ATR/SMCHD1/DNA2/RAD51B/ERCC6/SHLD2/SPIRE1/XRCC2/MRE11/RNF168/USP51/SMC5/BRCA1/MMS22L/EID3/EPC1/BLM/XRCC4/AUNIP/WRN/SETX/SLF2/RECQL/NABP1/TP53BP1/RAD51AP1/PARPBP/ERCC4/PRKDC/HMGB1/ZMYND8/RAD52/CHEK1/POLQ/ERCC8/ERCC1/CSNK2A1/MCM8/BRD7/NIPBL/PBRM1/CDC7/SLF1/DCLRE1A/HSF2BP/MORF4L1/UHRF1/SFR1/KLHL15/GEN1/NBN/POLA1/APLF/RAD50/TOPBP1/SMC6/SMARCAD1/KDM4D/ZFYVE26/ARID2/SETD2/FANCD2/EPC2/EME1/CGAS/FIGNL1/EXD2/RBBP8/MORF4L2/RFWD3/POT1/TOP2B/INIP/PALB2/RNF138/PPP4R3B/MCM4/SIRT1/BRCC3/XRCC5/RAD51C/NUCKS1/LIG3/SLX4/NSMCE2/INO80/MBTD1/TDP1",108
"GO:0007098","centrosome cycle","60/3211","143/18805",0.41958041958042,2.45724378393329,7.93757143398042,1.99755422727717e-12,1.0085984219227e-09,9.47436465516463e-10,"BRCA2/CEP295/CEP152/TUBE1/ALMS1/MAP9/ROCK2/CCDC102B/CHORDC1/CEP192/NPM1/SGO1/RTTN/XRCC2/CDK1/SPICE1/KIF3A/BRCA1/SASS6/NIN/CCNL1/TMEM67/PARD6B/HAUS6/PPP1R12A/CEP135/CHMP2B/STIL/KIF15/CNTLN/AURKA/CHEK1/CEP120/TRIM37/SDCCAG8/GEN1/PLK4/CCP110/NEK2/KIAA0753/CKAP5/RANBP1/USP33/CCDC57/CETN3/HAUS3/KIF11/MDM1/C2CD3/UBXN2B/PKD2/BBS4/XPO1/POC1B/SIRT1/CEP250/ODF2/SSX2IP/MCPH1/PCM1",60
"GO:0032200","telomere organization","72/3211","189/18805",0.380952380952381,2.23102134033308,7.71826717035298,3.80466530804266e-12,1.77326670011003e-09,1.6657348437722e-09,"H4C12/H4C6/H4C13/H4C3/H4C4/H3C11/H4C2/H4C5/H4C1/H3C7/H3C2/H3C3/H3C12/H3C1/TERC/H4C9/H3C10/H3C8/H3C4/H3C6/H4C14/H4C8/H4C11/BRCA2/RIF1/ATM/INO80D/ATR/HMBOX1/ATRX/DNA2/SHLD2/MRE11/SPDYA/UCHL5/SMC5/EID3/HNRNPA1/PKIB/BLM/SMG1/WRN/SLF2/ZNF827/XRN1/ERCC4/PRKDC/ERCC1/SLF1/EXO1/DCP2/RFC1/NBN/CCT6A/NEK2/RAD50/SMC6/GNL3L/TENT4B/NVL/NEK7/GNL3/POT1/NOP10/HSP90AA1/XRCC5/RAD51C/MAP3K4/HNRNPC/SLX4/NSMCE2/INO80",72
"GO:0031023","microtubule organizing center organization","63/3211","156/18805",0.403846153846154,2.36509714203579,7.76899051486526,4.30845052122573e-12,1.86463583629334e-09,1.75156330588478e-09,"BRCA2/CEP295/CEP152/TUBE1/ALMS1/MAP9/ROCK2/CCDC102B/CHORDC1/CEP192/NPM1/SGO1/RTTN/GCC2/XRCC2/CDK1/SPICE1/KIF3A/BRCA1/SASS6/NIN/CCNL1/TMEM67/PARD6B/HAUS6/PPP1R12A/CEP135/CHMP2B/STIL/CLASP2/KIF15/CNTLN/AURKA/CHEK1/CEP120/TRIM37/SDCCAG8/GEN1/PLK4/CCP110/NEK2/KIAA0753/CKAP5/DZIP1/RANBP1/USP33/CCDC57/CETN3/HAUS3/KIF11/MDM1/C2CD3/UBXN2B/PKD2/BBS4/XPO1/POC1B/SIRT1/CEP250/ODF2/SSX2IP/MCPH1/PCM1",63
"GO:0000075","cell cycle checkpoint signaling","71/3211","186/18805",0.381720430107527,2.23551936722891,7.6841239687259,4.79240094386452e-12,1.93581048792501e-09,1.81842188796319e-09,"TAOK1/PROX1/BRIP1/BRCA2/RPA4/CLOCK/KNL1/CLSPN/ATM/BARD1/CENPF/KNTC1/ATF2/SPC25/ATR/DNA2/ERCC6/APC/CDK1/MRE11/TTK/BRCA1/TPR/BLM/NABP1/TP53BP1/SKA1/TEX14/PRKDC/BUB1B/SPC24/ETAA1/CHEK1/NEK11/SKA3/BUB1/TIPIN/SPDL1/PTPN11/GEN1/NBN/UFL1/RAD50/CDC5L/TOPBP1/EIF2AK4/DTL/ZWILCH/MAD2L1/HASPIN/FANCD2/EME1/CDC14B/NAE1/RBBP8/ZW10/BIRC5/RFWD3/RINT1/INIP/SDE2/RAD17/RPS27L/CRY1/CCNG1/GIGYF2/BRCC3/TIPRL/IK/INTS7/BUB3",71
"GO:0000819","sister chromatid segregation","83/3211","234/18805",0.354700854700855,2.07728108771397,7.52464175929972,7.53079901828913e-12,2.85181945323836e-09,2.67888357183482e-09,"KNL1/CENPE/KIF14/MAP9/ATM/LATS1/CENPF/KNTC1/KIF18A/CEP192/SPC25/ANAPC1/HECW2/APC/CEP97/CDK1/SPICE1/TTK/CDC27/SMARCA5/HSPA1B/TPR/KIF23/CENPC/CHMP2B/SMC3/CCSAP/PIBF1/DLGAP5/KNSTRN/TOP2A/SKA1/CLASP2/TEX14/CENPI/KIF15/BUB1B/SPC24/TPX2/BRD7/SKA3/NIPBL/PBRM1/BUB1/KIF2A/SPDL1/UHRF1/FBXO5/STAG1/GEN1/NEK2/NCAPG/STAG2/EML4/NSL1/ARID2/ZWILCH/MAD2L1/HASPIN/SMC2/ANAPC4/WAPL/ZW10/BIRC5/NCAPD3/KIF11/NCAPH/SMC4/SKA2/TOP2B/KIF4A/BAZ1B/SIRT1/ABRAXAS2/RIOK2/RACGAP1/PRC1/CDC23/NSMCE2/INO80/BCCIP/IK/BUB3",83
"GO:0006260","DNA replication","94/3211","280/18805",0.335714285714286,1.96608755616853,7.39065457387313,1.16392682650707e-11,4.10148371806095e-09,3.85276751653574e-09,"ORC6/MCM9/HELB/BRCA2/RPA4/ORC4/EGFR/ATAD5/FANCM/POLN/REV3L/BARD1/ZRANB3/POLK/INO80D/ATR/ZBTB38/ATRX/DNA2/CDK1/MRE11/UCHL5/BRCA1/SMARCA5/BOD1L1/MMS22L/E2F7/WDHD1/BLM/PRIM1/ESCO1/NOC3L/WRN/USP37/SMC3/OBI1/RECQL/DBF4/MCM10/ETAA1/CHEK1/POLQ/PRIM2/MCM8/CDC7/TIPIN/RRM2B/EXO1/FBXO5/RFC1/GEN1/NBN/POLA1/FAM111A/RAD50/TOPBP1/PURA/DTL/ANKRD17/KIN/POLI/ORC2/ORC3/WAPL/BAZ1A/PRIMPOL/EME1/POLE2/NFIA/DSCC1/EXD2/RBBP8/CCNA2/POLD3/SET/ZMPSTE24/PDS5A/RFWD3/RFC3/LPIN1/SDE2/GTPBP4/RAD17/MCM4/CDC42/DHX9/NAP1L1/NUCKS1/LIG3/RBBP6/SLX4/REV1/INO80/ORC5",94
"GO:0000070","mitotic sister chromatid segregation","72/3211","193/18805",0.373056994818653,2.18478255607747,7.50736088014622,1.21846355710674e-11,4.10148371806095e-09,3.85276751653574e-09,"KNL1/CENPE/KIF14/MAP9/ATM/CENPF/KNTC1/KIF18A/CEP192/SPC25/APC/CEP97/CDK1/SPICE1/TTK/SMARCA5/HSPA1B/TPR/KIF23/CENPC/CHMP2B/SMC3/CCSAP/PIBF1/DLGAP5/KNSTRN/SKA1/CLASP2/TEX14/CENPI/KIF15/BUB1B/SPC24/TPX2/SKA3/NIPBL/BUB1/KIF2A/SPDL1/UHRF1/FBXO5/STAG1/GEN1/NEK2/NCAPG/STAG2/EML4/NSL1/ZWILCH/MAD2L1/HASPIN/SMC2/WAPL/ZW10/BIRC5/NCAPD3/KIF11/NCAPH/SMC4/SKA2/KIF4A/BAZ1B/SIRT1/ABRAXAS2/RACGAP1/PRC1/CDC23/NSMCE2/INO80/BCCIP/IK/BUB3",72
"GO:0044782","cilium organization","127/3211","425/18805",0.298823529411765,1.75003938666716,7.09695890758091,3.1710521485386e-11,9.69978820687111e-09,9.11158777886781e-09,"DYNC2H1/DCDC2/RP1/CFAP57/CDKL5/CEP126/CPLANE1/DNAH7/TTBK2/KIF27/CEP290/AHI1/CFAP70/LCA5L/CCDC39/CFAP69/CCDC88A/TBC1D32/RPGRIP1L/WWTR1/LPAR1/MPHOSPH9/LCA5/DNAH5/CEP128/IQUB/SYNE2/INTU/WDR35/BBS5/SPATA6/KIAA0586/RAB23/CFAP43/DNHD1/MAK/ODF2L/TTC12/CEP350/CCDC66/ONECUT2/NME7/WDPCP/ARMC2/RTTN/FAM161B/CEP97/CEP83/PTPDC1/KIF3A/TOGARAM1/IFT80/CFAP44/WDR19/TTC21B/DNAH1/DNAAF4/TMEM67/NPHP3/SPAG1/CC2D2A/IFT81/CEP135/CEP162/FNBP1L/PIBF1/DNAL1/TBC1D31/SCLT1/EXOC5/CCDC40/YAP1/MNS1/AURKA/CDKL1/CEP120/FAM161A/BBIP1/NEK1/CEP78/IFT88/BBS10/SDCCAG8/BBS7/RFX3/CEP70/ARMC9/PLK4/CCP110/KIAA0753/BBS2/TTC17/ARL6/PARVA/DZIP1/CEP41/CCDC57/IFT74/DYNC2LI1/ASAP1/TCTN1/ARL13B/GORAB/RO60/CDC14B/MARCHF7/BBOF1/USP9X/BBS9/C2CD3/ALPK1/RPGR/PKD2/WDR44/BBS4/TMEM107/HYLS1/POC1B/CEP250/ODF2/LUZP1/TTC8/WDR11/SSX2IP/OFD1/PCM1/FAM149B1",127
"GO:0098813","nuclear chromosome segregation","103/3211","322/18805",0.319875776397516,1.87333041892098,7.17276827247883,3.20177857959106e-11,9.69978820687111e-09,9.11158777886781e-09,"TERB1/BRIP1/KNL1/ANKRD31/TEX12/CENPE/ASPM/KIF14/MAP9/ATM/LATS1/NDC1/CENPF/SHOC1/KNTC1/KIF18A/CEP192/SPC25/ANAPC1/SGO1/MLH3/HECW2/APC/CEP97/CDK1/SPICE1/MRE11/TTK/CDC27/SPDYA/SMARCA5/HSPA1B/TPR/KIF23/CENPC/CHMP2B/SMC3/CCSAP/PIBF1/DLGAP5/KNSTRN/TOP2A/SKA1/CLASP2/TEX14/CENPI/KIF15/AURKA/BUB1B/SPC24/AGO4/TPX2/BRD7/SKA3/NIPBL/PBRM1/BUB1/KIF2A/SPDL1/UHRF1/FBXO5/STAG1/GEN1/NEK2/NCAPG/STAG2/EML4/NSL1/ECT2/ARID2/ZWILCH/MAD2L1/HASPIN/FANCD2/SMC2/ANAPC4/WAPL/ZW10/BIRC5/NCAPD3/KIF11/WASHC5/NCAPH/CENPQ/SMC4/SKA2/TOP2B/KIF4A/PTEN/BAZ1B/SIRT1/CDC42/ABRAXAS2/RIOK2/RACGAP1/PRC1/DYNC1H1/CDC23/NSMCE2/INO80/BCCIP/IK/BUB3",103
"GO:0007093","mitotic cell cycle checkpoint signaling","56/3211","137/18805",0.408759124087591,2.39386961335009,7.43019218399104,3.73980542946279e-11,1.07902290938643e-08,1.01359037378974e-08,"TAOK1/KNL1/CLSPN/ATM/BARD1/CENPF/KNTC1/ATF2/SPC25/ATR/APC/CDK1/MRE11/TTK/BRCA1/TPR/BLM/NABP1/SKA1/TEX14/PRKDC/BUB1B/SPC24/ETAA1/CHEK1/NEK11/SKA3/BUB1/TIPIN/SPDL1/GEN1/NBN/RAD50/TOPBP1/DTL/ZWILCH/MAD2L1/HASPIN/FANCD2/EME1/CDC14B/NAE1/RBBP8/ZW10/BIRC5/RFWD3/RINT1/INIP/SDE2/RAD17/RPS27L/CCNG1/GIGYF2/BRCC3/IK/BUB3",56
"GO:0140014","mitotic nuclear division","93/3211","282/18805",0.329787234042553,1.93137618691069,7.1508971177176,4.53899948616547e-11,1.25008172212166e-08,1.17427608716252e-08,"REEP3/IGF1/KNL1/KIF20B/CENPE/KIF14/MAP9/ATM/EPS8/CENPF/KNTC1/KIF18A/ANLN/CEP192/SPC25/BROX/IL1A/MTBP/APC/PHIP/CEP97/IL1B/CDK1/SPICE1/TTK/SMARCA5/HSPA1B/TPR/KIF23/CENPC/CHMP2B/SMC3/CCSAP/PIBF1/DLGAP5/KNSTRN/SKA1/CLASP2/TEX14/CENPI/KIF15/AURKA/BUB1B/SPC24/CHEK1/RPL24/TPX2/SKA3/NIPBL/BUB1/KIF2A/SPDL1/UHRF1/FBXO5/STAG1/GEN1/NEK2/NCAPG/STAG2/EML4/RANBP1/NSL1/ZWILCH/MAD2L1/HASPIN/SMC2/MKI67/WAPL/NFIA/BORA/CDC14B/ZW10/BIRC5/NCAPD3/KIF11/NCAPH/UBXN2B/USP16/SMC4/SKA2/KIF4A/BAZ1B/SIRT1/CDC42/ABRAXAS2/RACGAP1/PRC1/CDC23/NSMCE2/INO80/BCCIP/IK/BUB3",93
"GO:0006261","DNA-templated DNA replication","62/3211","162/18805",0.382716049382716,2.24135014283462,7.20046286811716,9.33839248254338e-11,2.46005739355349e-08,2.3108781763438e-08,"ORC6/MCM9/HELB/BRCA2/RPA4/ORC4/ATAD5/FANCM/POLN/REV3L/BARD1/ZRANB3/ATR/ATRX/DNA2/MRE11/BRCA1/BOD1L1/MMS22L/E2F7/WDHD1/BLM/PRIM1/NOC3L/WRN/RECQL/DBF4/MCM10/ETAA1/POLQ/PRIM2/MCM8/CDC7/TIPIN/RRM2B/EXO1/FBXO5/RFC1/GEN1/NBN/POLA1/FAM111A/RAD50/TOPBP1/PURA/ORC2/ORC3/BAZ1A/PRIMPOL/EME1/POLE2/EXD2/RBBP8/POLD3/ZMPSTE24/RFWD3/RFC3/MCM4/NUCKS1/LIG3/INO80/ORC5",62
"GO:0060271","cilium assembly","118/3211","395/18805",0.29873417721519,1.74951610169157,6.83154808912401,1.61720958884718e-10,3.9421933397284e-08,3.70313659330817e-08,"DYNC2H1/DCDC2/RP1/CFAP57/CDKL5/CEP126/CPLANE1/DNAH7/TTBK2/KIF27/CEP290/AHI1/CFAP70/CCDC39/CFAP69/CCDC88A/TBC1D32/RPGRIP1L/WWTR1/LPAR1/MPHOSPH9/DNAH5/CEP128/IQUB/SYNE2/INTU/WDR35/BBS5/SPATA6/KIAA0586/RAB23/CFAP43/DNHD1/MAK/ODF2L/TTC12/CEP350/CCDC66/ONECUT2/WDPCP/ARMC2/CEP97/CEP83/PTPDC1/KIF3A/TOGARAM1/IFT80/CFAP44/WDR19/TTC21B/DNAH1/DNAAF4/TMEM67/NPHP3/SPAG1/CC2D2A/IFT81/CEP135/CEP162/FNBP1L/PIBF1/DNAL1/TBC1D31/SCLT1/EXOC5/CCDC40/YAP1/MNS1/CDKL1/CEP120/FAM161A/BBIP1/NEK1/IFT88/BBS10/SDCCAG8/BBS7/RFX3/CEP70/ARMC9/PLK4/CCP110/KIAA0753/BBS2/ARL6/PARVA/DZIP1/CEP41/CCDC57/IFT74/DYNC2LI1/ASAP1/TCTN1/ARL13B/GORAB/RO60/CDC14B/MARCHF7/BBOF1/USP9X/BBS9/C2CD3/ALPK1/RPGR/WDR44/BBS4/TMEM107/HYLS1/POC1B/CEP250/ODF2/LUZP1/TTC8/WDR11/SSX2IP/OFD1/PCM1/FAM149B1",118
"GO:0000280","nuclear division","130/3211","448/18805",0.290178571428571,1.69941078658184,6.79887392683643,1.6265857978744e-10,3.9421933397284e-08,3.70313659330817e-08,"BTBD18/PDE3A/TERB1/REEP3/HFM1/IGF1/BRIP1/BRCA2/ORC4/KNL1/ANKRD31/KIF20B/TEX12/CENPE/ASPM/KIF14/MAP9/ATM/FANCM/RAD54B/NDC1/EPS8/CENPF/SHOC1/KNTC1/KIF18A/ANLN/CEP192/MYBL1/SPC25/BROX/IL1A/SGO1/RAD51B/MLH3/MTBP/SPIRE1/APC/PHIP/CEP97/IL1B/CDK1/SPICE1/MRE11/TTK/SPDYA/SMARCA5/HSPA1B/TPR/KIF23/CENPC/CHMP2B/SMC3/CCSAP/PIBF1/DLGAP5/KNSTRN/RAD51AP1/TOP2A/SKA1/CLASP2/TEX14/ERCC4/CENPI/KIF15/AURKA/BUB1B/SPC24/UBR2/CHEK1/AGO4/RPL24/MASTL/TPX2/SKA3/NIPBL/BUB1/KIF2A/HSF2BP/SPDL1/UHRF1/FBXO5/STAG1/GEN1/NEK2/RAD50/NCAPG/STAG2/EML4/RANBP1/NSL1/ZWILCH/MAD2L1/HASPIN/FANCD2/SMC2/MKI67/WAPL/EME1/NFIA/BORA/CDC14B/FIGNL1/ZW10/BIRC5/NCAPD3/KIF11/WASHC5/NCAPH/UBXN2B/USP16/SMC4/SKA2/TOP2B/KIF4A/PTEN/BAZ1B/SIRT1/CDC42/ABRAXAS2/RAD51C/RACGAP1/PRC1/SLX4/CDC23/NSMCE2/INO80/BCCIP/IK/BUB3",130
